"Data Source","World Development Indicators",

"Last Updated Date","2026-04-08",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025",
"Armenia","ARM","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3373.75944336293","175.951325534583","18.681185640036","13.960764121791","8.67248632385157","0.648245760470385","-0.790883768934757","3.1459046468502","1.06004929341666","4.7215533660534","6.96126135875795","0.638928002410097","2.89235662459003","4.40736089644516","8.94995335353387","3.40676682683801","8.17636138473951","7.65000807859294","2.55802007757907","5.7896677854465","2.98130868933672","3.73169119261693","-1.40360755900899","0.969553268816137","2.52023382001637","1.44344660770698","1.21143577838464","7.1848362944337","8.64091108973854","1.98041877615553","0.269511978259125","",
"American Samoa","ASM","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Antigua and Barbuda","ATG","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.12128789571146","0.77177979690018","1.40279663573988","2.4076580129349","1.99353055152453","2.03007757853236","2.09875196709308","1.7877853741912","1.4160525940974","5.33380639820233","-0.550159995508913","3.37002540220147","3.4567496723461","3.37688044338874","1.05949782356169","1.08944157435355","0.968993458825638","-0.489437796230498","2.43248789041362","1.20715793367007","1.43135598182983","0.625989707046719","2.06299638545334","7.53107834634288","5.06713865364212","6.19886698842115","",
"Australia","AUS","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","3.7288215039735","2.28758040719309","-0.319488641462281","0.641025285901932","2.86622669884314","3.40558476676981","3.2934114693033","3.47825912694824","2.52100718278494","3.27868697620866","3.43915186655203","6.13810838730341","6.02410407984535","9.09090432931634","15.4166772694776","15.1624202011615","13.3229029796495","12.3098267517375","8.00490439376775","9.12202056872265","10.1358489396034","9.48766136649872","11.3518321308515","10.0389003957519","3.96040844503847","6.73468599874501","9.05035323321654","8.53300355802082","7.2159571679871","7.53389852824955","7.33302368375269","3.17666872277308","1.01222824105977","1.75365751770527","1.96963507094102","4.62776445368168","2.61537902431631","0.224895027032537","0.860129922016289","1.48313946657267","4.45743705920869","4.40712998561533","2.98157117047457","2.73259754838937","2.34325687131265","2.69182949622197","3.55528696972984","2.32761442623159","4.35029726664093","1.77112025681656","2.9183370211222","3.30384784681081","1.76278299052228","2.44988248109259","2.48792932080492","1.50836803138463","1.27699365720306","1.94864309065653","1.91140002818579","1.610770929127","0.846900734607273","2.86391284709318","6.59409658717841","5.59701792296707","3.16656665428797","",
"Austria","AUT","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","1.94574935198645","3.54223986727562","4.38179863851182","2.70876699499822","3.86856354936629","4.93091637676273","2.05482059257981","3.97467292898837","2.76486447339763","3.08040419539536","4.37282441582134","4.70425813828695","6.35514612686787","7.53107803827119","9.52178819742244","8.44525863917963","7.31868545106923","5.49461568127671","3.57431857551213","3.70740096353414","6.32832536226103","6.80304177599254","5.43603082512851","3.33916453409535","5.66318573909344","3.18951681805194","1.70544456731966","1.40195271783983","1.91571684671249","2.56834829029371","3.26187231878573","3.33742703474791","4.02084780038554","3.6317852494318","2.9534093676108","2.24336631500898","1.86097115760436","1.30597857227691","0.922467196680849","0.56899376588553","2.3448628535728","2.65000077279529","1.81035787764128","1.35555370896445","2.06120618032869","2.29913785639285","1.44154851119016","2.16855528800756","3.21595033239879","0.506308827696504","1.81353438995061","3.2865791487538","2.48567562177014","2.00015616900597","1.60581182954473","0.896563335260319","0.891591752655362","2.08126911385586","1.99837981429548","1.53089564152643","1.38191063351853","2.7666666666667","8.54686993188457","7.81413417002831","2.93791574279375","",
"Azerbaijan","AZE","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-10.63009715762","1128.00002429404","1662.21594875899","411.759641777267","19.7948028061898","3.67434809684729","-0.772697886033166","-8.52517000536063","1.80500303704356","1.54719590152279","2.7711647199827","2.23386492967049","6.70893042797784","9.67950731917056","8.32892482863209","16.6997549618244","20.8490871772712","1.45704835970321","5.72687224669605","7.8583333333334","1.06621339720302","2.41571745279419","1.37344181533176","4.02768573742725","12.4433748584372","12.9359184187334","2.26854690373999","2.61057182799215","2.75980947008127","6.65029912708778","13.8522590144267","8.7854304984908","2.21217188919901","",
"Burundi","BDI","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","","","","","","","4.43686006769088","-1.08932461874253","6.05726872222518","4.02388369733122","-0.199650611430225","3.85096274044454","3.82855766917333","6.00649350675306","15.7223072990937","15.7098745988232","6.85655157364538","6.83451404136488","23.8956206469302","36.5407569980925","2.49851950030166","12.1673943487938","5.86809635722661","8.15123135622631","14.3168697883258","3.80428683649424","1.67567567567546","7.11323763955336","4.48679769704176","11.6615998479958","7.00216956651121","8.9969387349433","1.82333333333307","9.67934658067928","14.8528149833969","19.2632536382537","26.4367816091951","31.1115898319694","12.5004107653378","3.38542427340454","24.4320242102151","9.29618771341888","-1.36568005328059","10.6474645658305","8.17642937482053","13.2520699188223","2.7454200021424","8.41206285772543","24.4069510353913","10.5554355299529","6.49326591473993","9.5921660597967","18.161045306545","7.93795807492417","4.40535234185293","5.54468891259779","5.55768961400965","16.0525353030391","-2.81469807668465","-0.686772170797358","7.3211064341552","8.4045384507634","18.8008786664944","26.9414835762453","20.2124925027847","",
"Belgium","BEL","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","0.299467254769694","0.992676260767274","1.40460703543514","2.14800341332196","4.16876058564364","4.06520137474655","4.17434761853","2.73030268590901","2.70144982931354","3.75399229053284","3.90847238471904","4.34362854612101","5.44843128438075","6.95528008719914","12.6778877513451","12.7681985920515","9.06860981054961","7.09600059132598","4.47059331592944","4.46908394900486","6.64868829655352","7.62748656814271","8.72654906555471","7.66160983743882","6.34177491009127","4.8687339949694","1.2943681910248","1.55338261314945","1.16093493415331","3.10705065111093","3.44831217961807","3.21531069260809","2.42795567164615","2.75442643473462","2.377540844764","1.46796699090271","2.07702107350675","1.62816049512954","0.94925028835061","1.12084823417847","2.544517761909","2.46925823086082","1.6452143617536","1.58896399970371","2.09728311239315","2.78143263670029","1.79120770070453","1.82305630026809","4.48944420508404","-0.0531456741254176","2.18929920422458","3.5320821072274","2.83966343445899","1.11309594027539","0.340002833356921","0.561429152790157","1.97385264653162","2.12597086002616","2.05316499865177","1.43681956996438","0.740791812220343","2.44024851144084","9.597511728725","4.04901077613941","3.14349136500041","",
"Benin","BEN","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.440599214931793","38.5308661668537","14.4625482180894","4.91423972637201","3.46629590564776","5.75331458417064","0.326722893396866","4.16540442290282","3.98429547767893","2.48916235491541","1.48724246145441","0.873890830868499","5.36452085832342","3.78217696540374","1.29806813334152","7.94729876067854","0.896072355749069","2.20783532536523","2.7042390774728","6.74468253340712","0.428888888888883","-0.54875755094818","0.218785923536245","-0.793310145785624","0.0432648555103608","0.919170717886053","0.732849371241066","3.02272119663759","1.73353962694035","1.35077863583527","2.73870078406074","1.16093089640415","",
"Burkina Faso","BFA","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","7.78816199376883","18.5621387281078","1.67590956140175","5.57420282915088","1.84512319774996","-0.730252522661333","2.36410601983339","-4.33375390856905","-0.28671368777001","9.65552935762117","1.77260331451337","2.06121817995228","-2.92335655867951","7.60389036254297","8.71960945428422","18.7569466058634","-8.40071877820545","29.9861042997141","8.26914007214046","14.9934659503595","12.2026364968298","7.55570560440938","12.0597652081336","8.15376277420426","4.84695768186084","6.90605782140466","-2.61174292476783","-2.68178423511595","4.25561601785941","-0.481798715203333","-0.504303388918912","2.16260052713423","-1.99113580736894","0.553455723541917","25.1778762249962","7.45884497828324","6.09780439121741","2.31869062176683","5.08433344145324","-1.07261362759533","-0.304212168486802","5.00743290822373","2.17569480664608","2.03456574053815","-0.400228702115451","6.41504018369684","2.33310856372219","-0.230627306273049","10.6597978997424","2.60817666368314","-0.764230734676768","2.75976724854534","3.8181524025238","0.533738507090536","-0.258089517535291","0.724838981070516","0.441041448058809","1.48299897161325","1.95594302672532","-3.23338933983321","1.88470066518847","3.65326761825508","14.2902354303358","0.742910428668917","4.19081721344523","",
"Bangladesh","BGD","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.87469609126632","7.41276595744666","6.04547975596243","6.12671846981457","6.35736412278234","3.63407691798491","3.01481859989798","5.31374007936497","10.2978117947206","2.37712902953223","5.30560105668801","8.40223795613228","6.10669589841958","2.20825620937535","2.0071737421384","3.33256493271912","5.66870773441476","7.58753638504689","7.04661816222038","6.76526117054757","9.10698496905382","8.90194489465153","5.42347236174679","8.12667639169917","11.3951651552399","6.21750422069283","7.53040640913172","6.99163889220848","6.19428022984983","5.51352572692995","5.70207015717238","5.54362139486476","5.59199639930629","5.69107474746211","5.54565430773473","7.69695437176898","9.8835030377921","10.4657482763412","",
"Bulgaria","BGR","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","2.69999999999986","2.72638753651417","2.36966824644544","6.38888888888882","23.8000000000002","338.449111470111","91.2979327269303","72.8787913866333","96.0573382686505","62.0548336837992","121.60754244925","1058.37355921973","18.672204442064","2.57304281890212","10.3162621289989","7.3609392723184","5.81014365721825","2.34864169582757","6.14713074246266","5.0388380711191","7.26159462769946","8.40253419005893","12.348719599402","2.75320223914819","2.43899060504117","4.21990346601872","2.95456829831012","0.890093540913096","-1.41818380264839","-0.104633261008479","-0.798649886453617","2.06159619443141","2.81454473824838","3.10372944796771","1.67244096855756","3.29774435299506","15.3252589264367","9.44284140088564","2.44651943006078","",
"Bahrain","BHR","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","","","","","","","2.1344717185224","4.2580982230929","3.25732899024461","-0.194127638923919","1.62898127839351","5.78947368498404","5.08819538648814","14.3318269849978","24.3929983061798","16.1597821153706","22.4957665759639","17.7311208942372","15.7855375941986","2.20599195116766","3.86952505941502","11.3445968083975","8.88571308471458","2.97239915075072","0.322399250235326","-2.6359693029697","-2.2960932141956","-1.7450017537706","0.303435966086577","1.48589732182571","0.929335437489092","0.764419735927608","-0.172413793103312","2.53886010362695","0.816910897759778","2.70403475064704","-0.452227382530347","2.43155133955926","-0.366533864541774","-1.28758797184909","-0.704852953090789","-1.20757180156659","-0.495540138751154","1.59362549800786","2.35294117647061","2.58620689655172","2.00746965452849","3.25666666666703","3.52600316363721","2.79551283550411","1.96188468334623","-0.40004069748808","2.75739669962979","3.30001156888442","2.64755321246188","1.84862742374976","2.78679347602044","1.38671830576406","2.08766938046978","1.00582004702136","-2.31770629331378","-0.60631938514085","3.62574104304482","0.0746206782192255","0.919635459817651","",
"Bahamas, The","BHS","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","","","","","","","","5.43775649904797","4.54103146287562","8.93577412289434","6.15209342130048","4.61497182668251","6.83081131902369","5.48175416169897","13.0718458387012","10.359634997305","4.2558365758381","3.1898763705574","6.10907035899873","9.09139326792413","12.0978372310682","11.1144984973891","6.01262101667497","3.99999999999994","3.96634615384615","4.60500963391135","5.43378154356233","5.75646401118135","4.40241182786763","5.38765822784806","4.66931912018676","7.11468120203627","5.73819886173447","2.7228976697059","1.39933423745548","2.06699495410041","1.37913741223666","0.544150383378687","1.3366133661337","1.2542482602363","1.60632941740578","2.0449897750512","2.17357792508093","3.02504526252236","0.981914036757662","1.59160618079802","2.38982627439254","2.49257794939396","4.48955995375059","2.06273473452681","1.34402738392835","3.1987814166032","1.97336755976254","0.722414784530551","1.51375643050831","1.86148302863371","-0.346376929989396","1.51820700736147","2.26586346678735","2.49123527368045","0.0385210980054557","2.90491262928478","5.60540633583043","3.05291578969742","0.409162489083286","",
"Bosnia and Herzegovina","BIH","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.12556615620284","1.50077710611541","7.42704310332952","-0.381464282453056","1.99621236745886","3.67125","2.05267452001717","-0.0930456838317588","-0.897194054194333","-1.03602303425474","-1.58410000000001","0.810133321953038","1.41710814018033","0.56278215406123","-1.05129600763489","1.98163900587622","14.0208440826771","6.1059011284828","1.69212733599723","",
"Belarus","BLR","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1190.22923349187","2221.01656992039","709.346032118606","52.7120767531954","63.9373663357478","72.8697170535354","293.678750889772","168.620235850933","61.1349331618476","42.5375481348794","28.3978399133473","18.1082424937646","10.3388794457932","6.99712903535584","8.42675273505309","14.8378764828254","12.9456563410401","7.735748043125","53.2286983118174","59.2197360232518","18.3122610377873","18.1195543526734","13.5344897649734","11.8365807653496","6.03183725177785","4.87230220550689","5.59815595039853","5.5481435745651","9.46028389623105","15.2096752740809","5.00059903091312","5.78531910427998","",
"Belize","BLZ","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","","","","","","","","","","","","","","","","","","","","","","11.2244897960225","6.83903252716288","4.99609679980487","3.38289962863707","6.23716611805549","0.799771493858952","2.01190138849529","3.13888888888894","2.12765957446807","3.05907172995785","0.761951500806879","2.39670073025188","1.47259694693679","2.56934304644295","2.88961584372151","5.96502097537242","1.14903756760539","2.1952625003759","2.62139524582746","3.06743966930585","3.65141786561502","4.24026660688645","2.31808274663101","6.39443099742398","-1.10431044411909","-7.11376771265013","2.3180827464202","6.39443100250033","-1.10431044864355","0.917977378808887","1.602056156402","1.30058074547858","0.50974776898322","1.20139964481057","-0.861584009427747","0.663427167917601","1.14765339305816","0.269982622646335","0.187069385181424","0.121434644614893","3.2356365923707","6.27689319447543","4.38984017487674","3.28955985952768","",
"Bermuda","BMU","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bolivia","BOL","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","11.5331525756195","7.56149307183899","5.87933142225296","-0.706357214552388","10.181818181818","2.86028602860271","6.95187165775404","11.1999999990001","5.47062350162298","2.20974847251324","3.95550921099769","3.67461430575032","6.51154401154369","31.4860287891617","62.8360756029238","7.97674602546865","4.49401164707216","8.10725552050414","10.3556722757191","19.7197167787998","47.2416501018426","32.1336011133424","123.535718565329","275.586283560361","1281.34994174485","11749.6396321438","276.335967563201","14.5786984489191","16.002091054939","15.1734681125731","17.1187746048239","21.447069817114","12.0603236018289","8.52787695688002","7.87404421467434","10.1932067630745","12.4254866180049","4.70844436028192","7.67322895675083","2.15951626835597","4.60822998872598","1.58965377879567","0.928258851611069","3.33727499671533","4.43738080101724","5.39323106890663","4.28239604802561","8.70560923578869","14.0068107702519","3.34645420142013","2.5032760584424","9.88446419823883","4.51560291399375","5.73640023719606","5.76660074579143","4.05961041135644","3.62321431764138","2.8227580554717","2.27205987230154","1.83954504969025","0.940742153381849","0.737383721452274","1.74632872945968","2.57688800489192","5.09976568317427","",
"Brazil","BRA","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","","","","","","","","","","","","","","","","","","","","","","101.725072957927","100.543359194849","135.027682230472","192.12173313205","225.989665211895","147.142826237604","228.336162575512","629.114509120897","1430.7237251472","2947.73277248299","432.786661926461","951.962053052817","1927.38079016026","2075.88839757325","66.0070335542481","15.7576656002606","6.92671251629154","3.19507629280051","4.85844749902666","7.04414105947265","6.84035902487523","8.45016437708331","14.7149197228147","6.59718509985963","6.86953720898964","4.18356812896909","3.64127299102652","5.67859390284168","4.88803479876798","5.03872690108074","6.6364496221309","5.40349914036997","6.204310666401","6.32904015516138","9.02990102416136","8.73914352329393","3.44637335032669","3.66485028376728","3.73297621216893","3.21176803803376","8.30165975585673","9.28010608956872","4.59356282283203","4.36746407652336","",
"Barbados","BRB","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","","","","","","","","3.63487515335755","7.4887431868762","5.83523186605492","7.2842163736852","7.46925566353863","11.8766562275327","16.8550818260213","38.9229280878111","20.2944687625289","4.9867681111318","8.35236969934997","9.48238259101763","13.1698355431799","14.4305197203942","14.5675632146886","10.3324664370561","5.23029878288841","4.68579731185596","3.91510525082796","1.33006845161915","3.31173110743254","4.85885917814047","6.19011406844118","3.07457271078018","6.25752663270023","6.09389302994638","1.11343933604482","0.0772043884602322","1.87886279357232","2.38615222842324","7.71053878969883","-1.26888660701213","1.56006240249605","2.43581303489138","2.57783490431287","0.125249458056019","1.61943319838053","1.39442231075691","6.08218729535043","7.3076626282894","4.03422982885069","8.10810810810779","3.64386189258337","5.82421853311866","9.4322024017722","4.53334753888774","1.81410436049096","1.76950322089728","-1.11278992510958","1.28192813061895","4.66018463955995","3.1060057242059","1.67662473276987","","","","3.18718905472631","1.44643664306159","",
"Brunei Darussalam","BRN","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","","","","","","","","","","","","","","","","","","","","","","9.13705583756338","6.35658914728687","1.16618075801749","3.07396733909727","2.35321528424927","1.78124288641064","1.24685490634579","1.19284294234596","1.30430037109822","2.13866293163795","1.6","1.27952755905514","4.25170068027212","2.46251844946789","5.96664139499612","1.99613650998077","1.71156004489335","-0.441379310344899","-0.415627597672453","1.55815247634945","0.595890410958989","-2.3149724245932","0.299999999999967","0.814223994682612","1.24443711883965","0.15988807834512","0.967774119525101","2.08498023715415","1.03571774271613","0.35686913201756","0.13791156316954","0.111766261400306","0.389205053123632","-0.207108731719822","-0.488347420743522","-0.278693265753083","-1.2605056462896","1.02505179290212","-0.390522069165529","1.94031996607183","1.73341388450593","3.68225030604215","0.35706431153689","-0.38867416503646","",
"Bhutan","BTN","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","","","","","","","","","","","","","","","","","","","","","","9.97237569060773","9.84677216779703","18.0577787941154","7.03770661157024","1.88201230546507","9.96447602131438","6.33177192699079","10.0967137576586","8.7798371889804","10.0118383223406","12.2751729438892","15.9752173615389","11.1980165874679","7.0099535500995","9.48754836789369","8.79001381935162","6.50548718269086","10.5855899892463","6.77699393553632","4.01212081070342","3.41478946111594","2.45535714285714","2.57230861693339","4.10593698272957","5.3126310463775","5.0004543802254","5.15611138758462","8.32716049382712","4.36112219119804","7.03638316073018","8.848985699468","10.919656944683","8.77638345268212","8.27106093949327","4.54814395082205","3.21988689395717","4.95508366985129","2.72396386183713","2.72643037388832","5.62936522632507","7.3468144053353","5.6391667139637","4.22934419929251","2.76131569624097","",
"Botswana","BWA","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","","","","","","","","","","","","","","","","11.9747550240953","11.7324236136419","13.1687242801078","9.04398827010361","11.7362306367885","13.6324251470894","16.4280267725711","11.1372064274689","10.4771438105237","8.57746904251905","8.0945757997594","10.0017155606022","9.80193387398674","8.35167956821219","11.5750147473285","11.3963461199555","11.7650160839534","16.1676123963339","14.3308033365887","10.5429209938218","10.512546081579","10.0828580652107","8.71993127147746","6.66139865665752","7.74929619202848","8.6014851485149","6.55903767014861","8.03279662527485","9.18990265632739","6.94570363654674","8.61022528546439","11.5552187914379","7.08099847172692","12.7021883920075","8.02729703109581","6.94887658743103","8.45987233408583","7.53690261091916","5.88460707056816","4.40225309243427","3.06203169580557","2.81495791361943","3.30828076768219","3.23801558947715","2.7728644286332","1.8903591682421","7.24097765588442","11.665567478802","5.06761549343829","2.81835131676251","",
"Central African Republic","CAF","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","","","","","","","","","","","","","","","","","","","","","","-0.0333333333334091","13.2960986995662","14.6126112868811","2.54220966810047","10.4238402303886","2.24515251162269","-6.98680270599973","-3.96446882079366","0.689055807312737","-0.0123304562272101","-2.76236280675762","-1.03360811667777","-2.91535849298334","24.5710137275604","19.1894039735098","3.72494110325801","1.6113134776091","-1.8852009615791","-1.41420220082551","3.20340091563112","3.83486060237361","2.33181703516234","4.13470905150995","-2.06640601136302","2.88352073359021","6.69526465773354","0.959917619457109","9.25895099417076","3.52126227238642","1.49102370047802","1.1944757244985","5.47829594346117","6.98879341970198","14.8986841797549","1.40297017136816","4.94543276106518","4.18072331871266","1.61215686991555","2.68537355266786","1.71015659523152","4.25936417542868","5.58316735183246","2.97913852618936","1.47733600718743","",
